member_id,lat,lon,stay_datetime,stay_duration_min
M00032,35.684808,139.706931,2024-03-03 16:32:00,51.7
M00296,35.687283,139.706571,2024-03-02 23:48:00,454.9
M00230,35.69388,139.702549,2024-03-05 22:24:00,393.9
M00132,35.693751,139.702555,2024-03-06 22:12:00,376.2
M00202,35.690719,139.693679,2024-03-04 23:11:00,474.4
M00206,35.691712,139.697902,2024-03-06 11:46:00,21.6
M00221,35.689979,139.703663,2024-03-06 12:13:00,25.3
M00092,35.687495,139.701514,2024-03-07 10:22:00,12.3
M00114,35.688312,139.702358,2024-03-04 11:08:00,28.4
M00039,35.689851,139.705251,2024-03-05 21:39:00,454.8
M00160,35.688895,139.702245,2024-03-06 10:07:00,60.2
M00179,35.693835,139.702466,2024-03-03 21:48:00,386.4
M00023,35.689779,139.705283,2024-03-02 21:15:00,378.5
M00161,35.691866,139.697955,2024-03-05 11:59:00,16.2
M00008,35.688393,139.702357,2024-03-06 10:38:00,25.2
M00216,35.690992,139.70003,2024-03-06 14:39:00,31.8
M00176,35.690748,139.693611,2024-03-02 20:53:00,427.3
M00133,35.687266,139.706574,2024-03-02 20:44:00,482.0
M00206,35.691784,139.697926,2024-03-03 11:24:00,26.3
M00098,35.689335,139.697239,2024-03-03 22:02:00,536.1
M00269,35.687855,139.70061,2024-03-02 12:00:00,13.0
M00059,35.69189,139.696818,2024-03-03 11:26:00,75.7
M00206,35.687142,139.704118,2024-03-04 12:11:00,11.7
M00216,35.687875,139.700662,2024-03-02 10:27:00,30.8
M00200,35.689525,139.699317,2024-03-02 09:08:00,18.2
M00176,35.690834,139.700044,2024-03-01 11:46:00,17.9
M00280,35.687892,139.702158,2024-03-02 20:37:00,385.1
M00254,35.688461,139.702183,2024-03-02 10:13:00,110.8
M00131,35.689914,139.703348,2024-03-03 12:12:00,10.0
M00162,35.686829,139.697515,2024-03-06 22:14:00,525.9
M00123,35.688317,139.702344,2024-03-02 11:29:00,123.3
M00255,35.687698,139.703231,2024-03-05 10:25:00,32.5
M00047,35.688393,139.702278,2024-03-05 11:39:00,12.5
M00078,35.687062,139.704198,2024-03-03 11:41:00,17.3
M00295,35.694535,139.695187,2024-03-06 21:20:00,460.1
M00087,35.687125,139.704095,2024-03-01 13:07:00,24.0
M00076,35.688418,139.702268,2024-03-03 12:09:00,20.0
M00154,35.692888,139.701991,2024-03-04 13:54:00,43.1
M00027,35.688297,139.704809,2024-03-03 17:02:00,16.7
M00101,35.69211,139.696957,2024-03-07 12:43:00,12.4
M00023,35.687863,139.70051,2024-03-01 09:25:00,15.5
M00151,35.688669,139.702219,2024-03-03 10:30:00,169.0
M00015,35.695289,139.70056,2024-03-02 21:59:00,411.8
M00255,35.689779,139.705301,2024-03-07 23:58:00,436.3
M00236,35.684109,139.702447,2024-03-05 12:56:00,59.5
M00264,35.693048,139.700746,2024-03-02 23:56:00,455.2
M00025,35.688325,139.702379,2024-03-04 11:23:00,17.7
M00125,35.68959,139.700851,2024-03-07 16:28:00,16.5
M00006,35.693751,139.702587,2024-03-03 21:45:00,421.7
M00052,35.68865,139.702337,2024-03-02 10:15:00,76.0
M00063,35.688602,139.702154,2024-03-05 11:34:00,96.1
M00149,35.689771,139.705323,2024-03-05 21:01:00,458.6
M00188,35.684076,139.702525,2024-03-02 12:50:00,17.7
M00187,35.68629,139.700905,2024-03-05 13:07:00,27.0
M00053,35.690115,139.703453,2024-03-02 15:22:00,44.9
M00005,35.693756,139.701632,2024-03-06 10:29:00,21.5
M00134,35.686909,139.703943,2024-03-05 13:28:00,20.9
M00274,35.687103,139.706655,2024-03-02 21:51:00,502.2
M00212,35.686283,139.700998,2024-03-04 12:25:00,31.6
M00168,35.691937,139.697137,2024-03-05 16:05:00,53.2
M00254,35.68637,139.701008,2024-03-04 16:24:00,39.2
M00136,35.68381,139.702581,2024-03-01 15:02:00,29.8
M00202,35.684902,139.707077,2024-03-02 10:48:00,33.7
M00246,35.690512,139.701389,2024-03-05 11:12:00,31.8
M00224,35.693778,139.70258,2024-03-04 21:20:00,509.2
M00199,35.689355,139.697208,2024-03-04 22:44:00,393.8
M00131,35.686831,139.69751,2024-03-01 23:35:00,433.3
M00026,35.69453,139.695192,2024-03-06 23:07:00,499.7
M00024,35.687194,139.703945,2024-03-05 12:32:00,16.2
M00285,35.686855,139.697507,2024-03-06 21:55:00,473.3
M00198,35.690851,139.693693,2024-03-01 23:55:00,534.9
M00008,35.687824,139.702201,2024-03-03 20:56:00,534.7
M00289,35.689551,139.699314,2024-03-03 09:56:00,34.1
M00118,35.692962,139.70078,2024-03-02 23:34:00,427.4
M00089,35.688607,139.705342,2024-03-03 11:08:00,17.7
M00189,35.686325,139.701064,2024-03-01 10:43:00,22.0
M00161,35.688175,139.704938,2024-03-03 10:45:00,18.5
M00225,35.686359,139.701129,2024-03-03 10:14:00,14.9
M00289,35.69292,139.700887,2024-03-01 22:41:00,383.4
M00096,35.688436,139.702208,2024-03-05 10:47:00,30.6
M00212,35.691845,139.698043,2024-03-05 11:14:00,21.2
M00105,35.683803,139.702415,2024-03-03 10:07:00,31.2
M00290,35.68794,139.702105,2024-03-02 23:53:00,515.9
M00213,35.683927,139.702552,2024-03-04 17:35:00,31.0
M00108,35.688541,139.702533,2024-03-03 12:16:00,99.8
M00141,35.694659,139.695049,2024-03-03 20:05:00,458.7
M00117,35.685087,139.707166,2024-03-04 12:56:00,55.2
M00043,35.688638,139.705257,2024-03-04 11:59:00,29.8
M00146,35.691872,139.698069,2024-03-04 10:30:00,28.7
M00244,35.684154,139.70232,2024-03-01 12:53:00,40.4
M00030,35.688776,139.702227,2024-03-07 13:39:00,79.0
M00029,35.693034,139.702094,2024-03-01 16:28:00,27.8
M00153,35.688403,139.702467,2024-03-06 11:58:00,126.2
M00259,35.692074,139.697,2024-03-05 10:29:00,34.0
M00012,35.687113,139.704118,2024-03-01 16:17:00,24.0
M00188,35.689896,139.705285,2024-03-04 22:59:00,364.7
M00289,35.692969,139.700828,2024-03-03 23:28:00,430.3
M00189,35.687839,139.702197,2024-03-03 20:07:00,415.2
M00171,35.693083,139.700783,2024-03-02 21:35:00,467.1
M00135,35.690834,139.699966,2024-03-02 12:20:00,22.8
M00127,35.688431,139.702624,2024-03-03 14:27:00,154.6
M00056,35.695222,139.700625,2024-03-03 21:11:00,491.2
M00088,35.691047,139.700044,2024-03-05 13:24:00,35.5
M00207,35.684062,139.702502,2024-03-05 11:27:00,50.4
M00045,35.684037,139.702391,2024-03-03 16:45:00,39.7
M00137,35.695201,139.700683,2024-03-01 20:08:00,495.3
M00147,35.687942,139.702214,2024-03-02 22:23:00,482.7
M00231,35.692977,139.700734,2024-03-04 20:10:00,522.4
M00238,35.690095,139.703476,2024-03-06 14:55:00,65.5
M00074,35.687483,139.701507,2024-03-07 11:52:00,21.2
M00031,35.689708,139.70529,2024-03-05 23:38:00,518.8
M00148,35.689486,139.700883,2024-03-05 15:14:00,33.0
M00161,35.69052,139.701384,2024-03-03 10:10:00,27.2
M00094,35.689903,139.703368,2024-03-05 17:33:00,88.9
M00189,35.687912,139.702137,2024-03-05 22:57:00,469.9
M00132,35.688581,139.702457,2024-03-04 14:15:00,159.3
M00123,35.690415,139.701236,2024-03-05 11:46:00,24.6
M00046,35.683828,139.702492,2024-03-06 16:46:00,51.0
M00293,35.687207,139.706528,2024-03-04 21:31:00,533.4
M00216,35.684098,139.702409,2024-03-05 16:41:00,22.9
M00026,35.688612,139.702345,2024-03-04 12:17:00,143.5
M00008,35.686241,139.700965,2024-03-07 16:01:00,20.0
M00246,35.691746,139.69809,2024-03-06 09:49:00,23.6
M00156,35.691801,139.69707,2024-03-04 14:11:00,51.4
M00050,35.688098,139.705092,2024-03-04 12:52:00,15.3
M00086,35.687866,139.702246,2024-03-03 22:01:00,498.9
M00084,35.687414,139.701589,2024-03-06 10:05:00,15.5
M00129,35.690978,139.700036,2024-03-03 14:57:00,42.6
M00096,35.6929,139.70082,2024-03-03 23:54:00,390.7
M00099,35.692993,139.702013,2024-03-06 11:49:00,25.1
M00108,35.688782,139.702297,2024-03-04 13:02:00,76.7
M00289,35.68996,139.703633,2024-03-07 12:39:00,79.6
M00025,35.689345,139.697342,2024-03-03 21:09:00,373.9
M00137,35.695143,139.700688,2024-03-06 20:30:00,477.7
M00055,35.687624,139.703214,2024-03-04 11:03:00,31.2
M00299,35.691971,139.697,2024-03-05 15:05:00,66.1
M00168,35.688045,139.70505,2024-03-01 11:30:00,19.2
M00083,35.687942,139.702194,2024-03-03 20:15:00,473.9
M00158,35.694559,139.695025,2024-03-01 21:14:00,381.7
M00272,35.684836,139.707027,2024-03-07 10:10:00,28.8
M00128,35.685184,139.707155,2024-03-03 10:56:00,27.8
M00060,35.688744,139.702145,2024-03-04 11:15:00,134.8
M00028,35.68798,139.700697,2024-03-05 09:59:00,13.6
M00205,35.688888,139.702173,2024-03-04 10:36:00,133.3
M00066,35.689466,139.700817,2024-03-06 12:02:00,36.1
M00118,35.690429,139.701362,2024-03-02 10:01:00,19.1
M00258,35.690827,139.693715,2024-03-07 21:00:00,538.6
M00042,35.693827,139.701586,2024-03-05 10:21:00,13.4
M00145,35.688009,139.704911,2024-03-06 12:24:00,22.9
M00039,35.689786,139.705327,2024-03-02 20:33:00,366.1
M00143,35.693893,139.702574,2024-03-05 22:41:00,501.7
M00118,35.693063,139.700876,2024-03-03 20:44:00,525.1
M00158,35.69466,139.695183,2024-03-03 23:03:00,451.8
M00159,35.69303,139.700817,2024-03-04 22:19:00,490.6
M00199,35.692884,139.701922,2024-03-05 13:35:00,48.0
M00193,35.687685,139.703267,2024-03-04 10:16:00,34.8
M00287,35.687965,139.700542,2024-03-06 13:06:00,16.1
M00266,35.686046,139.701054,2024-03-04 16:58:00,31.4
M00114,35.688697,139.702478,2024-03-04 12:30:00,132.6
M00024,35.687255,139.706671,2024-03-05 20:21:00,377.0
M00149,35.687584,139.701421,2024-03-03 11:36:00,22.4
M00284,35.693787,139.702589,2024-03-05 22:34:00,481.8
M00203,35.688424,139.702303,2024-03-06 13:57:00,122.0
M00052,35.687957,139.702283,2024-03-03 20:37:00,462.2
M00033,35.687796,139.703349,2024-03-02 12:14:00,17.3
M00006,35.692008,139.696926,2024-03-04 14:35:00,65.3
M00225,35.688407,139.702365,2024-03-04 09:59:00,31.2
M00119,35.683842,139.702458,2024-03-07 11:23:00,23.6
M00162,35.68676,139.697514,2024-03-03 21:30:00,496.7
M00239,35.689363,139.697382,2024-03-01 21:11:00,512.8
M00168,35.688361,139.702422,2024-03-02 13:22:00,170.1
M00152,35.694621,139.695011,2024-03-03 21:41:00,389.0
M00102,35.693708,139.702466,2024-03-02 22:34:00,513.6
M00065,35.688323,139.702397,2024-03-02 13:03:00,108.0
M00118,35.692944,139.700873,2024-03-06 23:40:00,417.1
M00152,35.690867,139.699864,2024-03-03 10:23:00,40.2
M00160,35.689423,139.701043,2024-03-05 11:34:00,21.7
M00015,35.689556,139.699261,2024-03-04 10:32:00,34.5
M00172,35.689594,139.701107,2024-03-03 12:36:00,20.1
M00203,35.692949,139.700753,2024-03-03 22:11:00,410.2
M00070,35.691101,139.700003,2024-03-03 14:05:00,32.8
M00109,35.688694,139.702297,2024-03-03 11:33:00,70.5
M00244,35.693086,139.700786,2024-03-02 21:25:00,398.3
M00011,35.687261,139.706607,2024-03-04 23:45:00,395.7
M00203,35.692057,139.697033,2024-03-04 12:22:00,58.9
M00284,35.68802,139.705087,2024-03-05 17:26:00,17.6
M00282,35.688363,139.702304,2024-03-05 12:52:00,26.0
M00200,35.692136,139.696831,2024-03-04 14:35:00,64.3
M00186,35.687114,139.706671,2024-03-04 20:34:00,463.6
M00249,35.688749,139.702535,2024-03-07 13:04:00,145.7
M00228,35.686856,139.69762,2024-03-06 21:15:00,532.9
M00110,35.68679,139.697667,2024-03-01 23:40:00,524.6
M00180,35.689855,139.703619,2024-03-05 10:55:00,20.5
M00087,35.684064,139.702473,2024-03-06 11:55:00,11.8
M00210,35.688331,139.702225,2024-03-05 11:48:00,14.2
M00256,35.690838,139.693733,2024-03-04 21:18:00,458.6
M00271,35.691979,139.697119,2024-03-03 13:01:00,77.9
M00267,35.686737,139.697598,2024-03-04 22:53:00,496.9
M00279,35.695245,139.700605,2024-03-06 23:58:00,360.6
M00225,35.688348,139.702674,2024-03-04 11:36:00,149.6
M00089,35.693776,139.70253,2024-03-01 22:56:00,429.7
M00036,35.68788,139.702298,2024-03-05 23:55:00,525.1
M00003,35.693126,139.701867,2024-03-06 10:36:00,27.2
M00034,35.693033,139.700722,2024-03-03 23:56:00,528.9
M00170,35.69293,139.701851,2024-03-04 15:28:00,20.1
M00176,35.690749,139.693705,2024-03-05 22:04:00,407.5
M00015,35.690495,139.701245,2024-03-05 11:03:00,24.5
M00081,35.688747,139.702305,2024-03-06 13:09:00,145.8
M00159,35.68988,139.703345,2024-03-07 10:13:00,39.6
M00201,35.695294,139.700692,2024-03-05 21:45:00,492.5
M00283,35.689622,139.699392,2024-03-04 09:35:00,26.0
M00088,35.686219,139.700889,2024-03-04 10:00:00,26.6
M00016,35.687431,139.70152,2024-03-05 11:19:00,32.6
M00158,35.684041,139.702469,2024-03-07 11:55:00,12.4
M00102,35.693791,139.702591,2024-03-06 21:47:00,464.3
M00104,35.688438,139.702312,2024-03-07 12:21:00,15.9
M00237,35.686971,139.704004,2024-03-04 15:12:00,13.9
M00051,35.68382,139.702647,2024-03-04 13:12:00,20.3
M00113,35.693029,139.702032,2024-03-04 10:23:00,19.1
M00149,35.688722,139.702313,2024-03-03 12:45:00,161.8
M00121,35.688644,139.705239,2024-03-07 11:55:00,18.7
M00021,35.690827,139.699881,2024-03-04 12:19:00,48.1
M00173,35.689331,139.697366,2024-03-04 20:26:00,373.2
M00097,35.688483,139.70233,2024-03-05 09:44:00,27.8
M00300,35.690547,139.701212,2024-03-07 10:28:00,11.3
M00283,35.689973,139.703638,2024-03-03 09:33:00,25.5
M00030,35.690015,139.703474,2024-03-03 13:55:00,60.2
M00162,35.687131,139.703926,2024-03-07 10:38:00,23.4
M00291,35.689611,139.699242,2024-03-04 09:52:00,12.4
M00196,35.687899,139.700682,2024-03-03 11:30:00,12.3
M00278,35.686996,139.703812,2024-03-05 10:54:00,23.2
M00195,35.695259,139.700531,2024-03-03 23:26:00,399.8
M00233,35.688781,139.705395,2024-03-02 09:07:00,25.5
M00107,35.688584,139.702199,2024-03-01 12:25:00,167.9
M00282,35.687911,139.700694,2024-03-05 12:22:00,17.4
M00147,35.687152,139.703849,2024-03-02 12:24:00,20.0
M00295,35.688228,139.704874,2024-03-04 15:20:00,18.5
M00221,35.689879,139.70345,2024-03-01 15:34:00,32.8
M00234,35.687545,139.701569,2024-03-05 10:42:00,23.6
M00281,35.68858,139.702316,2024-03-06 09:59:00,178.2
M00252,35.68705,139.704029,2024-03-05 14:04:00,19.2
M00078,35.694568,139.69505,2024-03-01 20:54:00,446.8
M00178,35.693792,139.702578,2024-03-03 22:46:00,360.6
M00270,35.689657,139.699328,2024-03-04 09:44:00,16.7
M00179,35.688333,139.702296,2024-03-04 12:14:00,32.3
M00021,35.690882,139.693706,2024-03-06 22:49:00,529.5
M00224,35.690083,139.703357,2024-03-06 16:58:00,53.8
M00277,35.68766,139.703216,2024-03-07 10:54:00,22.6
M00154,35.694611,139.695008,2024-03-03 21:43:00,469.6
M00275,35.694624,139.695081,2024-03-07 22:46:00,452.9
M00087,35.689393,139.700826,2024-03-04 13:25:00,22.9
M00039,35.689816,139.705201,2024-03-07 23:03:00,474.6
M00126,35.687549,139.70155,2024-03-03 10:57:00,33.6
M00038,35.688231,139.705122,2024-03-04 18:20:00,25.2
M00149,35.687927,139.700538,2024-03-03 11:07:00,22.0
M00187,35.690972,139.700187,2024-03-01 10:50:00,21.1
M00240,35.690827,139.693747,2024-03-02 22:14:00,394.2
M00271,35.686383,139.700901,2024-03-04 13:47:00,25.3
M00180,35.689806,139.705212,2024-03-05 23:36:00,534.3
M00208,35.688645,139.702435,2024-03-05 11:12:00,105.0
M00149,35.684887,139.707065,2024-03-05 12:25:00,59.1
M00089,35.693819,139.702442,2024-03-05 20:48:00,417.4
M00163,35.688095,139.705112,2024-03-05 11:05:00,15.6
M00008,35.687828,139.702184,2024-03-06 23:43:00,494.7
M00110,35.686863,139.697535,2024-03-04 22:31:00,539.0
M00091,35.684864,139.707044,2024-03-07 14:49:00,42.1
M00144,35.686709,139.697593,2024-03-02 21:32:00,374.1
M00076,35.689544,139.699347,2024-03-03 11:08:00,29.6
M00166,35.684099,139.70237,2024-03-02 11:40:00,25.6
M00071,35.688613,139.702359,2024-03-05 12:06:00,175.8
M00222,35.689558,139.701194,2024-03-06 13:22:00,22.5
M00004,35.688335,139.702371,2024-03-05 10:12:00,12.5
M00196,35.687768,139.703363,2024-03-03 11:53:00,24.0
M00256,35.689325,139.701175,2024-03-07 14:25:00,41.8
M00298,35.68829,139.704839,2024-03-01 13:43:00,17.7
M00105,35.694588,139.695089,2024-03-05 21:36:00,534.6
M00132,35.690008,139.703561,2024-03-03 16:57:00,58.6
M00206,35.690419,139.70122,2024-03-06 12:12:00,13.0
M00148,35.689391,139.701097,2024-03-02 15:05:00,36.8
M00154,35.68885,139.702686,2024-03-03 12:24:00,93.1
M00183,35.688648,139.70259,2024-03-06 12:59:00,72.0
M00235,35.687206,139.706508,2024-03-06 21:26:00,381.3
M00212,35.690714,139.693654,2024-03-04 20:53:00,494.3
M00043,35.689725,139.705359,2024-03-05 20:36:00,537.0
M00256,35.689948,139.703688,2024-03-04 10:12:00,78.5
M00068,35.689864,139.705317,2024-03-02 22:45:00,492.6
M00207,35.691818,139.697036,2024-03-01 13:22:00,74.6
M00084,35.690567,139.701216,2024-03-05 11:18:00,12.8
M00005,35.684989,139.706907,2024-03-04 10:36:00,67.4
M00116,35.689684,139.701003,2024-03-04 11:06:00,16.3
M00184,35.68973,139.705223,2024-03-07 22:08:00,485.6
M00107,35.687968,139.702197,2024-03-01 22:22:00,441.4
M00045,35.686393,139.700988,2024-03-04 12:14:00,15.8
M00166,35.689511,139.699362,2024-03-04 11:50:00,17.9
M00061,35.688609,139.705257,2024-03-06 11:19:00,13.4
M00074,35.68797,139.702148,2024-03-03 23:23:00,465.8
M00213,35.69291,139.702107,2024-03-04 16:21:00,36.0
M00247,35.686739,139.697553,2024-03-05 21:52:00,502.6
M00069,35.690507,139.701354,2024-03-06 11:21:00,15.5
M00076,35.687821,139.700568,2024-03-05 11:41:00,33.6
M00164,35.686107,139.70111,2024-03-03 16:47:00,20.6
M00242,35.688494,139.70239,2024-03-05 11:04:00,26.1
M00259,35.693177,139.702143,2024-03-06 15:47:00,47.0
M00061,35.689914,139.703434,2024-03-04 16:22:00,35.4
M00213,35.68962,139.699313,2024-03-02 10:05:00,23.6
M00096,35.690437,139.701266,2024-03-03 11:04:00,18.1
M00289,35.684061,139.702338,2024-03-01 14:41:00,45.2
M00110,35.688486,139.702222,2024-03-04 11:50:00,79.5
M00231,35.690492,139.701233,2024-03-03 10:45:00,25.7
M00300,35.693818,139.70254,2024-03-05 20:02:00,397.3
M00277,35.689665,139.701014,2024-03-06 16:58:00,43.8
M00027,35.687682,139.70332,2024-03-05 10:36:00,17.9
M00298,35.685076,139.706957,2024-03-03 13:34:00,40.2
M00068,35.688324,139.702387,2024-03-04 12:02:00,12.7
M00234,35.688767,139.702139,2024-03-03 14:11:00,115.6
M00199,35.693005,139.701833,2024-03-07 17:30:00,40.1
M00039,35.690089,139.703456,2024-03-04 11:03:00,12.1
M00094,35.68881,139.702679,2024-03-04 11:18:00,78.5
M00295,35.693818,139.701587,2024-03-05 11:35:00,32.4
M00207,35.690783,139.693649,2024-03-01 20:34:00,377.0
M00185,35.69307,139.700745,2024-03-04 21:05:00,464.8
M00038,35.695109,139.70058,2024-03-04 22:23:00,452.3
M00041,35.688496,139.702321,2024-03-06 10:51:00,11.8
M00077,35.695264,139.7006,2024-03-01 22:46:00,509.4
M00030,35.693181,139.701993,2024-03-04 11:59:00,24.9
M00096,35.692915,139.700821,2024-03-05 21:11:00,479.3
M00278,35.693028,139.700865,2024-03-02 20:54:00,412.4
M00176,35.689943,139.703547,2024-03-03 11:52:00,78.7
M00089,35.688336,139.702454,2024-03-03 13:07:00,127.8
M00228,35.689896,139.703426,2024-03-03 11:28:00,78.9
M00210,35.687805,139.700566,2024-03-03 11:32:00,10.2
M00155,35.690465,139.701318,2024-03-03 10:01:00,19.3
M00004,35.691724,139.698092,2024-03-04 09:45:00,32.6
M00257,35.689373,139.697243,2024-03-01 21:55:00,469.6
M00241,35.688805,139.702545,2024-03-06 12:05:00,77.3
M00053,35.687667,139.703321,2024-03-03 09:01:00,28.7
M00066,35.688123,139.705172,2024-03-03 16:39:00,22.1
M00044,35.693087,139.700895,2024-03-02 21:33:00,391.4
M00183,35.692029,139.696951,2024-03-06 12:17:00,15.8
M00159,35.693731,139.701677,2024-03-04 09:34:00,14.8
M00101,35.692805,139.701974,2024-03-02 16:24:00,21.9
M00101,35.693809,139.701623,2024-03-01 11:36:00,27.4
M00145,35.688421,139.702539,2024-03-05 14:00:00,63.4
M00205,35.692023,139.69699,2024-03-01 16:48:00,65.3
M00253,35.687886,139.702295,2024-03-07 22:59:00,449.1
M00299,35.68924,139.697292,2024-03-06 23:27:00,515.2
M00192,35.689368,139.697312,2024-03-01 23:44:00,460.2
M00268,35.684813,139.70713,2024-03-06 11:24:00,52.6
M00287,35.69291,139.700865,2024-03-01 22:37:00,368.9
M00242,35.687607,139.703209,2024-03-04 11:47:00,13.1
M00157,35.688878,139.702647,2024-03-04 12:01:00,82.4
M00084,35.690732,139.69376,2024-03-07 20:23:00,460.4
M00222,35.687165,139.703943,2024-03-02 15:19:00,11.8
M00085,35.688736,139.705354,2024-03-04 11:13:00,19.0
M00074,35.693037,139.702102,2024-03-04 11:28:00,14.2
M00086,35.687857,139.702219,2024-03-04 21:16:00,506.0
M00221,35.689357,139.69732,2024-03-05 21:46:00,528.9
M00109,35.687274,139.706677,2024-03-02 20:34:00,512.9
M00090,35.688392,139.702566,2024-03-02 13:52:00,86.7
M00187,35.689896,139.705226,2024-03-02 21:34:00,469.5
M00003,35.687843,139.700582,2024-03-04 11:40:00,34.3
M00206,35.694579,139.695076,2024-03-03 21:20:00,383.2
M00140,35.688583,139.702247,2024-03-04 13:07:00,124.5
M00184,35.688896,139.702626,2024-03-07 13:20:00,117.2
M00141,35.691003,139.699859,2024-03-04 11:30:00,23.5
M00132,35.688745,139.70219,2024-03-05 12:14:00,141.7
M00217,35.688727,139.702194,2024-03-07 12:05:00,138.2
M00079,35.68725,139.706665,2024-03-02 21:35:00,437.8
M00021,35.690831,139.69366,2024-03-07 20:43:00,374.7
M00128,35.689885,139.703317,2024-03-05 12:08:00,72.7
M00163,35.692113,139.696876,2024-03-05 10:46:00,58.9
M00240,35.686089,139.701074,2024-03-03 16:31:00,20.4
M00287,35.684826,139.707117,2024-03-02 12:03:00,37.8
M00102,35.693817,139.702519,2024-03-03 20:56:00,473.9
M00234,35.69182,139.697135,2024-03-06 10:24:00,64.7
M00088,35.69281,139.702177,2024-03-04 11:42:00,22.0
M00231,35.686259,139.70119,2024-03-06 14:30:00,39.9
M00101,35.692932,139.700721,2024-03-07 23:36:00,360.7
M00171,35.693079,139.700882,2024-03-03 20:05:00,505.1
M00073,35.694698,139.69503,2024-03-03 21:29:00,450.2
M00247,35.68888,139.702532,2024-03-03 12:46:00,171.0
M00224,35.692151,139.696822,2024-03-04 11:30:00,27.9
M00023,35.688605,139.702394,2024-03-02 11:23:00,151.2
M00209,35.688384,139.702302,2024-03-04 11:50:00,131.9
M00116,35.683965,139.702488,2024-03-03 16:47:00,29.0
M00083,35.687572,139.701445,2024-03-04 12:07:00,13.9
M00110,35.683919,139.702384,2024-03-04 11:28:00,10.4
M00048,35.690021,139.703635,2024-03-05 10:15:00,22.8
M00029,35.687979,139.70212,2024-03-03 22:45:00,371.7
M00010,35.689509,139.699236,2024-03-01 10:03:00,19.7
M00048,35.690859,139.69377,2024-03-06 20:39:00,477.0
M00020,35.691802,139.697006,2024-03-01 14:50:00,51.5
M00240,35.690811,139.693732,2024-03-05 20:01:00,440.5
M00043,35.690112,139.703478,2024-03-07 12:29:00,48.7
M00269,35.693057,139.700843,2024-03-04 20:26:00,379.3
M00146,35.694588,139.695054,2024-03-05 20:24:00,382.4
M00289,35.688802,139.70222,2024-03-06 12:13:00,90.1
M00265,35.68689,139.697605,2024-03-04 20:06:00,383.4
M00276,35.691803,139.696938,2024-03-02 10:15:00,50.3
M00175,35.688758,139.702139,2024-03-02 14:10:00,77.4
M00161,35.689249,139.697232,2024-03-04 20:46:00,454.8
M00025,35.690599,139.701317,2024-03-04 11:00:00,15.9
M00194,35.694559,139.695175,2024-03-06 22:26:00,534.5
M00061,35.689731,139.705338,2024-03-06 20:55:00,482.5
M00174,35.693865,139.702419,2024-03-04 22:10:00,502.9
M00055,35.687834,139.700659,2024-03-06 09:01:00,32.9
M00144,35.688699,139.702522,2024-03-05 11:34:00,81.1
M00153,35.686965,139.704104,2024-03-03 15:10:00,17.7
M00199,35.689394,139.69729,2024-03-06 21:04:00,466.7
M00143,35.690462,139.7014,2024-03-04 09:38:00,34.7
M00269,35.688317,139.704996,2024-03-01 16:00:00,22.1
M00003,35.686009,139.700836,2024-03-06 11:05:00,38.7
M00192,35.688202,139.705187,2024-03-01 16:37:00,28.0
M00018,35.692147,139.696846,2024-03-06 14:43:00,48.1
M00271,35.688654,139.705333,2024-03-01 11:26:00,14.8
M00217,35.685414,139.706212,2024-03-03 09:34:00,33.9
M00040,35.687654,139.703232,2024-03-04 09:36:00,30.9
M00073,35.688385,139.702359,2024-03-02 10:03:00,19.1
M00162,35.687932,139.70063,2024-03-04 09:52:00,23.6
M00117,35.68517,139.707048,2024-03-07 11:11:00,31.5
M00149,35.692107,139.696867,2024-03-05 13:46:00,33.6
M00090,35.687665,139.70336,2024-03-02 12:41:00,14.8
M00204,35.689332,139.697378,2024-03-06 22:19:00,374.5
M00128,35.686837,139.697602,2024-03-04 23:04:00,426.5
M00063,35.689481,139.701137,2024-03-04 14:42:00,44.8
M00059,35.692995,139.700772,2024-03-03 23:38:00,476.2
M00121,35.689718,139.705344,2024-03-07 23:29:00,448.7
M00129,35.686807,139.697638,2024-03-04 22:50:00,427.9
M00194,35.68519,139.706881,2024-03-07 11:55:00,11.2
M00140,35.687122,139.706526,2024-03-03 20:47:00,376.4
M00225,35.68786,139.700668,2024-03-04 09:38:00,14.8
M00019,35.693846,139.702488,2024-03-01 22:12:00,534.3
M00088,35.684865,139.706837,2024-03-03 14:33:00,65.8
M00092,35.690462,139.70131,2024-03-03 10:19:00,17.2
M00160,35.688302,139.702326,2024-03-07 13:00:00,25.6
M00056,35.68998,139.703372,2024-03-07 12:46:00,27.8
M00293,35.686999,139.703882,2024-03-01 11:00:00,24.0
M00216,35.687034,139.703963,2024-03-01 11:13:00,14.0
M00169,35.68863,139.702274,2024-03-03 11:19:00,103.4
M00098,35.688828,139.702384,2024-03-04 13:50:00,143.4
M00263,35.684057,139.702315,2024-03-07 12:30:00,20.1
M00050,35.686794,139.69754,2024-03-05 23:32:00,424.8
M00191,35.687115,139.70666,2024-03-03 23:43:00,465.3
M00083,35.689868,139.703557,2024-03-03 17:15:00,53.7
M00269,35.692945,139.700806,2024-03-07 20:47:00,442.6
M00052,35.688367,139.705194,2024-03-04 09:47:00,13.3
M00061,35.687969,139.700589,2024-03-05 10:50:00,24.6
M00241,35.69215,139.696908,2024-03-04 11:00:00,41.2
M00002,35.695126,139.700595,2024-03-07 21:10:00,443.2
M00099,35.687541,139.701564,2024-03-06 11:24:00,15.3
